artist,uri,danceability,energy,tempo
Boogie Down Productions,spotify:track:5jkjpSsMOfsxgdGScPZVq2,0.8220000000000001,0.447,179.83700000000005
Corey Hart,spotify:track:3XEu1FA3gPxdwRxbbHIqYW,0.669,0.715,128.195
Billy Squier,spotify:track:5d0ixACDQzqeMJnOyM2vOe,0.521,0.762,107.222
Ashford & Simpson,spotify:track:4sr4NdrPfds9Qfors9UkiO,0.8140000000000001,0.474,101.241
Santana,spotify:track:7yXb6dInm0pKwtxMLFhRIP,0.67,0.622,136.72
Mitch Ryder,spotify:track:5giLynsakhbrG39FuubvPh,0.511,0.8240000000000001,140.4
Yazz And The Plastic Population,spotify:track:5nlwajOutaUfiSayarrZTy,0.634,0.893,124.621
Peabo Bryson,spotify:track:0Z84rtLysGMfBAAQciFGyM,0.5770000000000001,0.336,119.246
The Misunderstood,spotify:track:2dxXHqEPa0qd120tp35MOx,0.218,0.68,145.31
Daniel Johnston,spotify:track:5TIZ8rmSFZUH5xnLDwJkx2,0.165,0.131,73.846
The Exploited,spotify:track:6sIpG5XYHxaTayube5GXwS,0.422,0.875,84.256
David Lasley,spotify:track:3ZT5jBMOxzs1bS0kxmKVp2,0.5539999999999999,0.4370000000000001,142.062
Daryl Hall,spotify:track:5ViezGjtsBX64ba2d7KWvi,0.602,0.565,163.84
The Allman Brothers Band,spotify:track:55NTUQHuMdwrceIeF9iKax,0.51,0.8079999999999999,171.18400000000003
Cabaret Voltaire,spotify:track:4KLa5weBSToEE1V2IxXUXh,0.784,0.745,112.008
Malcolm Arnold,spotify:track:6dirzUKRGO5nsRoI7UMPtG,0.297,0.181,137.159
Jennifer Rush,spotify:track:18DfMhEx4ddoreHrvZDF6Q,0.521,0.654,139.071
Amitabh Bachchan,spotify:track:5smC5kSVuFxNZeoa2ZLUKu,0.581,0.518,116.356
The Jets,spotify:track:5cALAgFqSfWTjYQPYPKBPV,0.807,0.81,117.988
Modern English,spotify:track:1l2sn5oMx7xMq5tQiDin7O,0.667,0.57,135.399
Michael Stanley Band,spotify:track:4rRqXbneAUDmXTWDh9WKAe,0.373,0.947,152.183
Nobuo Uematsu,spotify:track:34SKqsqi8zJ4wCqf49eB3Z,0.29,0.234,180.544
Cocteau Twins,spotify:track:5xVlhz9IXFsj64d0JzwGe1,0.487,0.939,105.353
Bonnie Raitt,spotify:track:0Eb081S16qeQIqWwpaUMFY,0.61,0.8220000000000001,139.619
Kenny Rogers,spotify:track:5lllSpYR5kRirQk8g2rIwa,0.488,0.232,140.173
Club Nouveau,spotify:track:3Xc9bjr5C5xQBi7g535otV,0.748,0.629,182.448
Philip Glass,spotify:track:2ftHpReHQLPrCfR6ZCmXub,0.238,0.091,130.833
Real Life,spotify:track:5lMRS9GFQYfxhflty2E1ad,0.597,0.882,130.858
Peter Gabriel,spotify:track:4AUS8KNz7zX8XFu9L38GT0,0.6409999999999999,0.682,96.319
Information Society,spotify:track:0mb9k8hbsz4nC2U0K7qM3F,0.8759999999999999,0.619,117.987
Prince,spotify:track:6yK7QgE4H7dIzHa9EV4FKL,0.87,0.366,96.74
Graham Nash,spotify:track:5yEjgqVZ3Yy2neTvxt2xbR,0.596,0.618,129.738
Midnight Star,spotify:track:3Zjm2UsyCC4tIdEVrbVHBc,0.7909999999999999,0.713,113.856
Milan Pilar,spotify:track:0SwZnkh9skA5cxH02MSitP,0.79,0.335,112.559
Destruction,spotify:track:0HsJ4WOSj5O1YfXwgEaB26,0.207,0.98,97.262
Madonna,spotify:track:22sLuJYcvZOSoLLRYev1s5,0.742,0.883,136.506
Dennis DeYoung,spotify:track:3VfcrkWaSIm4drCBlhmUzR,0.579,0.607,94.048
Johnny Hates Jazz,spotify:track:5KXKhCfPNS4342ly8tTf6w,0.655,0.72,121.311
Elton John,spotify:track:5khtjkzX0pzH1cjDgM6K6H,0.602,0.536,124.558
Karl-Heinz Schäfer,spotify:track:2XXVv6D6I1CCBkoHtNvDlz,0.271,0.804,93.98
Carole King,spotify:track:5nI0dG8Div5AApredQ6Z7v,0.723,0.541,112.187
Popol Vuh,spotify:track:1qIjEtfWNfN0MZ5G9Zmmqr,0.16899999999999998,0.235,89.93799999999997
Soul II Soul,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,0.8170000000000001,0.485,100.978
Michael Jackson,spotify:track:7vtaQNW7QHtQsLeshQlm3D,0.294,0.483,79.946
The Power Station,spotify:track:0UjMFyICQ7k78DX90KhATi,0.6809999999999999,0.939,124.302
"Robert Lockwood, Jr.",spotify:track:5IrxQxgVVqUY3kzn2l2cAT,0.679,0.267,87.654
Heart,spotify:track:2EPOoZCvCYGfl5HqhXLpn6,0.664,0.569,132.59
Peter Gabriel,spotify:track:6IuOHB4yZcU935GKqT1K6I,0.718,0.877,116.083
Maria Bethânia,spotify:track:11TR1MUToetQuIIFYg4xh4,0.509,0.268,100.017
Lee Greenwood,spotify:track:3dXSVFWK1s0PgtMrAifdDd,0.345,0.12,130.778
Guana Batz,spotify:track:7a6g0pbTP34fU5WYRpm6I2,0.499,0.7440000000000001,155.488
Dead Can Dance,spotify:track:0jWDS9M8zxslLIEO6VmPLp,0.139,0.159,80.477
Paul Carrack,spotify:track:77LVgYgRJU8LVDcC87otHv,0.682,0.748,122.847
REO Speedwagon,spotify:track:5WwqdeavrQrbeAMDxGawse,0.408,0.48,156.344
Aretha Franklin/Whitney Houston,spotify:track:47TXwjVRQ9I4MVKg3TXNdZ,0.7509999999999999,0.879,118.833
Chuck Brown and the Soul Searchers,spotify:track:11jy0gKZuj5IZ7zAKTTEMf,0.499,0.913,187.734
Eric B. & Rakim,spotify:track:5phL5WtfkPo35K5PKXZMCz,0.838,0.63,103.618
Louis Armstrong,spotify:track:29U7stRjqHU6rMiS8BfaI9,0.271,0.165,77.082
Huey Lewis & The News,spotify:track:3gkH5q7qT0Ex08kua0KgrN,0.5660000000000001,0.757,158.18200000000004
Skinny Puppy,spotify:track:615mHPyjmk0aPwKxgI4Wgi,0.361,0.911,101.499
Cheap Trick,spotify:track:3YaE8XWPSjL6KyHdO2Daps,0.416,0.953,148.68
Ofra Haza,spotify:track:3LUME50aVBPw66b4Sz3Jki,0.354,0.556,154.77700000000004
The Canton Spirituals,spotify:track:1XK2QFUyrPHuE0PMuKipRp,0.578,0.698,97.181
Karyn White,spotify:track:1TtJkmAW9Rc55iVOPgZ33z,0.797,0.785,105.072
Malcolm Arnold,spotify:track:5EGmnad9Lk9Ml6CpDYK6ML,0.113,0.115,201.837
Bronco,spotify:track:4Ic0MrnJyQE34VFBKwM3I7,0.519,0.494,148.592
Frank Stallone,spotify:track:0mQVIfyacMtq9t0dyQnG7l,0.785,0.6809999999999999,122.951
Angel Witch,spotify:track:3FU9SWFJUIgNV04W76kSyv,0.365,0.753,137.536
Dr. Hook,spotify:track:6ZnOQsOEWMhWNENR1HSClT,0.758,0.7290000000000001,102.736
Melissa Manchester,spotify:track:3pKGrhdczTPDqOGwOtCehA,0.816,0.89,129.066
Steve Winwood,spotify:track:3aAuIvgJGdp4wWd60riWfB,0.7170000000000001,0.527,116.288
Current 93,spotify:track:111irj5lEvvLmWXu7GUBIJ,0.391,0.879,66.274
Tommy Page,spotify:track:5YRjPuBxgb9GaOfEvYCzHo,0.52,0.523,96.151
Gal Costa,spotify:track:3jvrR3UEm0MFUA60ylYzFr,0.506,0.414,86.37200000000001
Silvio Rodríguez,spotify:track:2lmbFU07khooLgd6G0Jrcy,0.701,0.249,91.107
Heart,spotify:track:27rENyvomdS3f7Awcizas6,0.636,0.537,127.234
Juice Newton,spotify:track:6K1b1cx8qPa6kFMPdtbdLE,0.609,0.7909999999999999,144.341
Fariborz Lachini,spotify:track:7JVhmQLZ5JvZhp6aHbr11C,0.517,0.229,73.55199999999998
F.R. David,spotify:track:1HPJOoIVdUPuaebxzMrVaD,0.535,0.789,123.763
"Hot, Cold Sweat",spotify:track:6tZN4NCxqDUWoTW4QcUvKZ,0.736,0.794,110.591
R.E.M.,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,0.383,0.893,205.544
Éric Serra,spotify:track:27AqZpKlcV4XcSaFWniQfA,0.464,0.213,96.065
Milan Pilar,spotify:track:3uxCcJb4WV33V4CMrfsvO1,0.561,0.6970000000000001,83.48299999999998
Michael Jackson,spotify:track:21VCYxPZ8A2XpSNUyQCT3B,0.78,0.868,106.069
Asha Bhosle,spotify:track:4rJn0Bgx9w9Z1chKR3MHpn,0.688,0.78,121.689
Brighton Rock,spotify:track:01DMmEre4Hgko2Q6yH38gS,0.464,0.736,139.10299999999998
Tiffany,spotify:track:5HNstg5iwAVAa0xT83pWTN,0.361,0.35,95.83
Tee Mac,spotify:track:7c56zTX8SuPrVXaVZBDLVX,0.66,0.6970000000000001,121.056
Rites of Spring,spotify:track:74vWM4cSAF2q2aw65yPG6b,0.212,0.93,124.243
Ministry,spotify:track:60nqbqfajEWqh59fqVCvIf,0.569,0.5429999999999999,130.643
General Levy,spotify:track:4jtLWVHpARVQFGMO5q0TOp,0.8190000000000001,0.821,193.927
Patti LaBelle,spotify:track:6MTfCWmGgxPxAT8ttAhnaU,0.745,0.789,104.63
The Prisoners,spotify:track:4gntKaxP9zjlu6BwAmp6zJ,0.229,0.937,102.839
Kano,spotify:track:0ukyc3KJiRiuyWZh7W4Efl,0.8809999999999999,0.57,107.387
José Carreras,spotify:track:5PmAA8qKfJaGVU1ntKsrIJ,0.179,0.16,75.831
Vargas de Tecalitlan,spotify:track:1c3h0SSkrCdHXVJ2o4PmsS,0.481,0.149,124.802
Daniel Johnston,spotify:track:7nuD06CfKQgzsmkqkuQFdg,0.448,0.6,105.364
Spys,spotify:track:7mpEsuWBVBx0ZVnRLXpxvB,0.475,0.815,138.732
Guns N' Roses,spotify:track:7CBFRsUz1pz1cS12soVhih,0.394,0.995,148.196
Tony Allen,spotify:track:6yvXLmHKTuhdPTpc275CIw,0.7090000000000001,0.966,107.616
The Police,spotify:track:4frelkLhC4ATqJH9VGJztu,0.833,0.6629999999999999,141.55100000000004
Midnight Star,spotify:track:42UpH9fz5utv8tkvOgh5Qb,0.8759999999999999,0.8,120.829
Foreigner,spotify:track:2Y595I3I2LYhnTTXGrg2MX,0.364,0.61,186.427
Heavy D & The Boyz,spotify:track:06NdId7hx4fxPd2ScVZ6ON,0.916,0.5379999999999999,99.386
Reba McEntire,spotify:track:1NQrfa3MpEpVvP0D25XnSt,0.603,0.331,124.878
Red Rider,spotify:track:1zDTc9xaDz3HCLEos91YKT,0.5660000000000001,0.7509999999999999,155.688
Stan Rogers,spotify:track:1LMJZeNGgZ5aqHR1yqd8Fy,0.598,0.134,107.985
The Cramps,spotify:track:3NJB1iRWPlBgHpixVKlvlq,0.453,0.947,100.372
Breathe,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,0.5429999999999999,0.384,128.768
Éric Serra,spotify:track:7Klc97Cv8RZ95TO3bMB9pr,0.521,0.0268,74.578
The Fixx,spotify:track:0yzAjMhKNNUWTPYn1zKRDl,0.833,0.624,124.215
The Outfield,spotify:track:1uqhr88kb1ZhMZgrgi8je5,0.331,0.394,96.433
2 LIVE CREW,spotify:track:5MRiXE9QnF164S55OfijVI,0.858,0.725,125.86
Huey Lewis & The News,spotify:track:1OU4uVYuoUOHfwriMnS1Km,0.6729999999999999,0.601,128.24200000000002
Cher,spotify:track:3ZW8YDbgZBkqu8Wt0jzf4H,0.465,0.507,113.91
Stan Getz,spotify:track:7hfiNSsacC1OdXOVjLuWa6,0.612,0.4920000000000001,118.996
Rites of Spring,spotify:track:4ATGUQsanLaDyxLdNg9Ssn,0.305,0.961,112.34
Noca Da Portela,spotify:track:5SOKObsm1zwSbEENEhfQYo,0.716,0.599,91.655
George Benson,spotify:track:1VFY4UhoFOkeXhUHi7KzGj,0.723,0.6859999999999999,110.322
Jermaine Jackson,spotify:track:6gmLSRnCGWaPeO64miR2Rr,0.573,0.462,112.682
Dailey & Vincent,spotify:track:2xmKQYvhKbdCoEUFXRNf6e,0.6829999999999999,0.531,180.963
Animotion,spotify:track:5F1WAoH2noz4YVEQTCsiHz,0.509,0.628,107.267
Paul McCartney,spotify:track:2t2gZb03AlCSlBzbWeeHsM,0.5820000000000001,0.632,134.875
Pablo Cruise,spotify:track:1tnfkrTWejMhXPXz7I1bhv,0.7240000000000001,0.858,122.996
Amit Kumar,spotify:track:0ZNqPk9gNfBcMkfxYn4FWq,0.525,0.53,136.64
'Til Tuesday,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,0.583,0.574,104.995
Asia,spotify:track:3rZLNPadgHyZ2ST4UgrsI1,0.363,0.867,147.93
Omen,spotify:track:6WnliMYeEMPIw4N3yRIGHN,0.297,0.903,177.74200000000005
Fugazi,spotify:track:1Nvy8JAL3DrO0a6xdgJSvv,0.315,0.7979999999999999,109.753
Bette Midler,spotify:track:562JrM9b7jiu8LgzV62x3o,0.34700000000000003,0.228,133.57399999999998
Total Science,spotify:track:6Keza3cspdEsPhgIaNzmyd,0.7829999999999999,0.625,119.357
Andy Clark,spotify:track:1HBXsOIPzn5Mmy0huvMRzJ,0.438,0.727,123.737
Crash Crew,spotify:track:1ONlP7zcheRUiumfgV8wSt,0.866,0.62,101.874
Loreena McKennitt,spotify:track:4TSjfMxj4dCY6BSV1W2A0B,0.325,0.244,106.65
Ton Steine Scherben,spotify:track:3kZPmMVcmQh8TEYWBsN87X,0.35,0.877,163.683
Salma Agha,spotify:track:56bc1nyaqAvnEa6dT4UqHu,0.617,0.674,164.977
J.D. Crowe & The New South,spotify:track:6fGm4lfCfW3b0KB4GRuLbx,0.483,0.393,88.434
Wall Of Voodoo,spotify:track:1BtOAYgTkPnv1KRcLHqyxO,0.505,0.701,164.68400000000003
Stan Getz,spotify:track:457QPJiHqn3qo9RWEwh2XO,0.377,0.287,83.29700000000003
Nobuo Uematsu,spotify:track:14lxSQDSC0usxtslowpHyl,0.279,0.00323,74.26100000000002
NEU!,spotify:track:7EDjIkML2kPl1pI3GSRJxX,0.473,0.961,139.93200000000002
Steve Perry,spotify:track:5fvckCqCWIxJzBoKZ02JEY,0.479,0.835,100.0
Dokken,spotify:track:5O5pZhWTQ6VwxU0ZTGX84C,0.488,0.926,138.231
Mac McAnally,spotify:track:7yEOpjupABq1MZ3XlUcvcE,0.589,0.6559999999999999,200.077
The Tubes,spotify:track:5rJTpBaGWvTaszsNDpAsG5,0.455,0.4,145.55700000000004
Daniel Johnston,spotify:track:2Q6fnSywsq4v8N0NI5hq4M,0.424,0.525,92.42
Jag Panzer,spotify:track:2Mf2rNJr2Yx76HS9O4Aubg,0.274,0.916,104.421
Éric Serra,spotify:track:0aeuLKQ71Caj4GdvYVkoXO,0.449,0.139,109.09
"Crosby, Stills & Nash",spotify:track:7HOmCnPcSoTpaUa2XVXxfo,0.688,0.74,122.695
Laura Branigan,spotify:track:6JNJERZGJwDVgkmbohBw7u,0.8140000000000001,0.6859999999999999,106.68
David Hudson,spotify:track:5PuqZZAMljRB5v7acsw9k1,0.612,0.488,133.783
Barry Manilow,spotify:track:2qOJotgFVtgUNPAd9OC9wz,0.6659999999999999,0.672,143.05200000000005
Eurythmics & Aretha Franklin,spotify:track:6pPCOXIQeNMr1oCWJTomSf,0.67,0.903,136.19299999999998
Surface,spotify:track:0fJaVTWulWUQ8zp5pXabTt,0.769,0.326,96.976
Yes,spotify:track:7Jgz1CgFVfBmtYJ1lc0UXa,0.5720000000000001,0.8340000000000001,124.508
El Fary,spotify:track:6KFW6hxrMGaujjYZqt2UVk,0.7020000000000001,0.644,126.444
'Til Tuesday,spotify:track:6cKVs98HYwa4yNqx8I6lFT,0.5710000000000001,0.728,119.82
Cocteau Twins,spotify:track:1L92V2HTw2VJ7xxapZ7o4I,0.545,0.626,101.591
Diego Verdaguer,spotify:track:2OY00BdjZx4wVLoAsFaked,0.456,0.557,188.875
V8,spotify:track:3JfieA8AhdSTGXHAAAr4Uy,0.326,0.981,131.755
Manolo Escobar,spotify:track:0ZdYRCcY6hrUBAJtR0tAUf,0.531,0.264,117.198
Joe Satriani,spotify:track:7DWJC2RzZk2n8AXIAUnmj8,0.7929999999999999,0.573,122.699
Wes Montgomery Trio,spotify:track:0goILZsvdPeZwXzdnn4ZZA,0.5479999999999999,0.253,78.09
Fleetwood Mac,spotify:track:254bXAqt3zP6P50BdQvEsq,0.73,0.487,114.965
Jagjit Singh,spotify:track:4mzzAWfBI7ZLGvbXUGXrIP,0.369,0.535,139.524
Styx,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,0.341,0.324,78.66199999999998
Atlantic Starr,spotify:track:0ZGC492TCRtYxYDTjdQQSC,0.594,0.362,134.129
REO Speedwagon,spotify:track:6UxGF7LGJ5qE0LJViSTsA2,0.4970000000000001,0.961,105.593
The Chameleons,spotify:track:6eQUkNf5fJ7T4pdUCABYHB,0.466,0.723,90.424
The Go-Go's,spotify:track:1hda6LrbHOWFfOxIqdViKT,0.584,0.865,146.45600000000005
Stevie Nicks,spotify:track:5VwqMbGWS17d7niP4Hs5GW,0.5529999999999999,0.569,138.344
Ricky Skaggs,spotify:track:0VweCX4NwpYzNj2wFhgf3F,0.6609999999999999,0.619,140.064
The Who,spotify:track:58RWYT5MGo8e4Y3WAZHh9g,0.5770000000000001,0.762,161.965
Eric B. & Rakim,spotify:track:4fpPocHuVKLYcFRAKVzZjo,0.867,0.715,104.259
Hans Söllner,spotify:track:3sAFgf5xe2X4n4CB9kOjMR,0.691,0.21600000000000005,70.911
Beat Happening,spotify:track:3Z7pQ0s1AH41PLER9UtEyb,0.464,0.208,76.982
Dan Hartman,spotify:track:4R9PY7rOJuI5lWAK73lTaD,0.6609999999999999,0.898,115.046
Master Jay,spotify:track:1q1Q77aNCb0TfbyYkhC9LG,0.8240000000000001,0.868,108.362
Tangerine Dream,spotify:track:3OeiXfpgEbYCcBRZVS1ynv,0.0907,0.329,86.447
Rocío Dúrcal,spotify:track:1p0b2aI4dJzJm1EIu1AyW2,0.326,0.292,171.93400000000003
CAN,spotify:track:3QjcpGSszXIISywB5kBhPW,0.645,0.521,131.255
Taylor Dayne,spotify:track:6qwTCkJ7red7bQsPxvgHaD,0.399,0.971,118.015
Dizzy Gillespie,spotify:track:73jGUrktmtsqOZDRndlOoI,0.361,0.5579999999999999,177.636
Running Wild,spotify:track:41OFSgW3G6ZEyVH8zgQE9k,0.457,0.979,93.604
Robert Plant,spotify:track:6vejDalRlBqPrr7s3iwi9U,0.614,0.93,159.26
Asha Bhosle,spotify:track:6mgLWZ8DLZsN4j2chsVKHw,0.326,0.365,79.03
Dolly Parton,spotify:track:6nRvgo4ySezQKD1D7NIqAu,0.446,0.142,135.724
Concha Piquer,spotify:track:48VH7Gsa4AFf30I25uFvTg,0.518,0.23,113.984
Andres Blows,spotify:track:2ltts74q6ldHWf9EcOcZeC,0.8029999999999999,0.87,127.007
Neil Diamond,spotify:track:3dC25ffC9Zlr8UysO3qqW3,0.57,0.339,119.605
Bruce Springsteen,spotify:track:1sTeIjsjonMTTQyffRgehj,0.531,0.8340000000000001,119.354
Eurythmics,spotify:track:2PKPMLZJDmw77S8V2kEl6D,0.584,0.778,112.108
Skinny Puppy,spotify:track:0IxL1DMbFr30gYB3sY5ytb,0.612,0.918,107.277
Harold Faltermeyer,spotify:track:2kgqupahrJpYB4r1poTXEY,0.799,0.491,117.285
Ali Farka Touré,spotify:track:0KkYC4Cs4mR58X2U3QITPq,0.541,0.234,72.664
Starpoint,spotify:track:1hfM5Sj9LaLW54m7Ihtpuy,0.733,0.595,117.92
Toto,spotify:track:33GgRQ2PCzLGotP6KWwj1T,0.482,0.7140000000000001,173.28099999999995
Daniel Johnston,spotify:track:6brKeHsCGNbt06c14iyqKF,0.389,0.693,107.322
The Prisoners,spotify:track:40Z9L4J6uY9bqgGcmrNZRx,0.217,0.956,142.85
The Bluegrass Album Band,spotify:track:6B4QgdeMTLWrOgWuLY7Egb,0.537,0.59,122.706
Kool & The Gang,spotify:track:7qDG0cqLV83tNePOvda4Jm,0.932,0.509,124.586
Afrika Bambaataa & The Soul Sonic Force,spotify:track:3uy0jtkM8QYVTsBazkli1x,0.915,0.807,127.35
Sheila E.,spotify:track:5I0620xa6ecXZinsDUUcYF,0.612,0.8059999999999999,79.142
George Thorogood & The Destroyers,spotify:track:0f0FXdyHWAx3q7XyU9oLMI,0.381,0.855,200.903
The Cramps,spotify:track:3EEd6ldsPat620GVYMEhOP,0.5820000000000001,0.767,141.683
Tankard,spotify:track:5cmKPo1nG00RFSnPp3f6Hv,0.293,0.99,174.676
Flamin' Groovies,spotify:track:5aFVzsVicD5773ES6hkwf5,0.597,0.755,143.942
Anne Murray,spotify:track:1B55mH2OWnHm8Lahr0gPQV,0.491,0.209,87.28
Jesse Johnson's Revue,spotify:track:6P1FIV6hlOCEU8UXavbK5x,0.742,0.409,85.354
Survivor,spotify:track:4aomZX0dG4qvU3saaxJu2f,0.696,0.57,121.896
Christopher Cross,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,0.469,0.382,149.994
Philip Bailey With Phil Collins,spotify:track:5LYJ631w9ps5h9tdvac7yP,0.74,0.923,128.871
Running Wild,spotify:track:4ZRHi1z18qcFUgVmiUSjID,0.309,0.879,151.299
Alexander O'Neal,spotify:track:3wN45r0Lz73AQcuvY2pdVe,0.735,0.6940000000000001,112.846
Molly Hatchet,spotify:track:61BywQA7q8KjpGjp3rHuRv,0.273,0.821,179.882
Luis Enrique,spotify:track:1plrPtz1skGqMeggTvScSf,0.836,0.836,87.34
Doctor Ice,spotify:track:1lbuAWnbXHQq5DuN7v9iqE,0.696,0.804,117.579
Daryl Hall,spotify:track:7kZZ2Hmkg1zfwrQLsmypNE,0.617,0.773,121.675
Stephanie Mills,spotify:track:4EUlszQIxlPwiHJ6e6j6Gy,0.7390000000000001,0.5660000000000001,114.045
The Cramps,spotify:track:02j594FONdBYZ74RObtEPK,0.4320000000000001,0.979,113.242
Giuffria,spotify:track:1gsxcnM0yQfuJFAbapYwbM,0.591,0.841,124.773
Roch Voisine,spotify:track:1CgOx7wQjNc3J4PDWpMKV2,0.659,0.34600000000000003,111.238
Roman Holliday,spotify:track:63JdgRklR9MJyZiEQKXkRd,0.608,0.884,97.894
Duran Duran,spotify:track:6ggin9BRAFv3Fk87Lpr0Di,0.6990000000000001,0.583,119.885
Nobuo Uematsu,spotify:track:3eg5gZkkXQahxhgQhnPMeG,0.508,0.17800000000000002,169.892
Mad Sin,spotify:track:15YWK3AG7yvF2wZbYcD4PN,0.5479999999999999,0.67,155.286
Jag Panzer,spotify:track:1mvF5DyiiSUF9DHo9VJRea,0.35700000000000004,0.769,133.293
Dead Or Alive,spotify:track:4cswTGqcBKU6t0JF3kxuTL,0.716,0.956,120.643
Billy Idol,spotify:track:6vrQiNJDkGyKzxlNCQGwNo,0.6679999999999999,0.7829999999999999,131.472
Nobuo Uematsu,spotify:track:4n0OL5qpJr2gxgrqAVw5ew,0.433,0.177,103.728
Martika,spotify:track:1e6GFjm3eYtcnMg4akp6ze,0.703,0.935,124.723
Mercedes Sosa,spotify:track:1qE1RKcs9acNTuO8SSNKJM,0.462,0.208,119.275
Jennifer Holliday,spotify:track:6SetWNnANlNaeH22lF2VyB,0.377,0.537,122.645
Eria Fachin,spotify:track:0akxjbTfOeUjdT9FLDZvhY,0.767,0.779,135.032
Bad Company,spotify:track:6zBFaST5m1DJdvOaluVlgZ,0.53,0.6779999999999999,111.005
Rick Springfield,spotify:track:5RsUlxLto4NZbhJpqJbHfN,0.727,0.8320000000000001,131.703
The Clean,spotify:track:6RU7wYr17jGJoVvmkiVcHs,0.359,0.949,142.934
Salif Keita,spotify:track:7mir2BYBXZVPInqei5suhU,0.78,0.609,130.504
George Benson,spotify:track:52QRIheaefNCUA4HdEGpAo,0.6729999999999999,0.722,102.695
Silvio Rodríguez,spotify:track:5WcHRtKvRuRewPVjbgyN5b,0.342,0.22,66.303
Guided By Voices,spotify:track:1of3GmTZdWf86beJzwtJeV,0.426,0.716,133.939
Huey Lewis & The News,spotify:track:3mckbbcbQC9yktjioFoLZ9,0.597,0.575,97.788
The Adventures,spotify:track:19iFBK8ehrmY1vhEymBlyf,0.479,0.588,98.043
Poison,spotify:track:27kMqdX3aoN3gBndVKlTfR,0.509,0.935,148.062
Chris Rea,spotify:track:00rMgX1NdPE8LJN2Cc1JLH,0.6,0.616,112.935
Hubert Félix Thiéfaine,spotify:track:6SfUUquxlPhAIzAeLpQ4DX,0.675,0.7959999999999999,117.117
Brenda K. Starr,spotify:track:7D8LfO2ijOq9DnaVntnc3Q,0.546,0.563,58.996
Boytronic,spotify:track:28R9qmwHaap7S8HbZt9hmv,0.628,0.653,129.134
Ricky Skaggs,spotify:track:79gYsiFPJ8x6ofr656fVIP,0.555,0.562,192.981
Ready For The World,spotify:track:7qwZHrDh5uPfyk6yl6Hl7Y,0.703,0.758,130.372
Toni Basil,spotify:track:4Uc92KQTn1wS3Rk5Q4rHcu,0.626,0.907,148.704
Alabama,spotify:track:0GvY6UcFIiAt1PkuFCIhJR,0.481,0.0758,71.892
Skinny Puppy,spotify:track:1ztpbUEX7LfHCvfxbnsDiW,0.586,0.831,108.179
Westernhagen,spotify:track:0H1TeP2axkItSxZvSgWceP,0.575,0.284,73.038
Surface,spotify:track:0YL8rCxASTV9uBE9Sur0Ag,0.632,0.35600000000000004,131.28
Gualberto Ibarreto,spotify:track:4FNKDSkfvRW0TKqrvr3kMf,0.555,0.414,111.292
Chuck Brown and the Soul Searchers,spotify:track:3lBwF2d0pVexhcxmiz6gei,0.6859999999999999,0.6409999999999999,95.073
Roberto Carlos,spotify:track:0xdRjhp5zF4grVrDhrF0U0,0.485,0.28800000000000003,81.82300000000002
Bruce Springsteen,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,0.62,0.446,88.59100000000002
Jermaine Jackson,spotify:track:38ykqcoFWBLbWIu8AgpPyo,0.7070000000000001,0.54,107.845
Eric B. & Rakim,spotify:track:5cNNLWNTF4yMrvQKhJGIQ4,0.835,0.612,91.773
Boytronic,spotify:track:6fzbrF0HJl72bDPBB232Wp,0.677,0.366,100.566
Alain Bashung,spotify:track:4JhUljpTRmzjzlXGXNpt76,0.75,0.537,112.264
José José,spotify:track:2zrXo3DZdEgp317Hfj2g08,0.611,0.382,133.1
Bronco,spotify:track:1SfWY7kkEtdIZMt0NwIPaM,0.6609999999999999,0.545,84.727
"Earth, Wind & Fire",spotify:track:1nv7USeo1Y4gqQRqD7PsPI,0.856,0.536,103.781
Ahmad Jamal,spotify:track:7qwuryqoBBEH56d3iEhIBO,0.311,0.274,166.925
Flamin' Groovies,spotify:track:4kBJKzHDMYlocOXDssdqNi,0.631,0.593,128.47
Stan Getz,spotify:track:0cBbptGChYXd0Tvq9v9OND,0.505,0.171,144.494
Roedelius,spotify:track:43EfXUww6yLqNVcsdeib0d,0.316,0.028,63.37300000000001
Diamanda Galás,spotify:track:1dDfYvpGcyGHUp8kT6CESc,0.48,0.723,99.91
Talk Talk,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,0.627,0.802,126.283
John Lennon,spotify:track:0GGxVTb0UwDwdaKNjBdCn3,0.588,0.6559999999999999,79.70100000000002
Ronnie Laws,spotify:track:51o0KKiJkY7EOpxm0vtSs1,0.468,0.617,136.685
Olivia Newton-John,spotify:track:7k7i5YHJSLTbBSuwnWtSBn,0.608,0.737,164.345
Doctor Ice,spotify:track:1dhkysgcCTfZJKXcI5NTbX,0.908,0.5720000000000001,110.101
The New Life Community Choir,spotify:track:25uUOgA3jv77DKgdNYsk3v,0.7090000000000001,0.976,94.243
INXS,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,0.665,0.6859999999999999,96.848
